FECHA,LOCAL,Goles_Local,Goles_Visitante,VISITANTE,RTC
31/01/2018,México,1,1,Bosnia,E
26/02/2018,Arabia Saudita,3,0,Moldavia,L
28/02/2018,Iraq,4,1,Arabia Saudita,L
22/03/2018,China,0,6,Gales,V
23/03/2018,Italia,0,2,Argentina,V
23/03/2018,Arabia Saudita,1,1,Ucrania,E
23/03/2018,México,3,1,Islandia,L
23/03/2018,Polonia,0,1,Nigeria,V
23/03/2018,Rusia,0,3,Brasil,V
26/03/2018,Gales,0,1,Uruguay,V
27/03/2018,España,6,1,Argentina,L
27/03/2018,Bélgica,4,0,Arabia Saudita,L
27/03/2018,México,0,0,Croacia,E
27/03/2018,Polonia,3,2,Corea del Sur,L
27/03/2018,Alemania,0,1,Brasil,V
09/05/2018,Arabia Saudita,2,0,Argelia,L
15/05/2018,Arabia Saudita,2,0,Grecia,L
28/05/2018,Italia,2,1,Arabia Saudita,L
28/05/2018,México,0,3,Gales,V
29/05/2018,Argentina,4,0,Haití,L
02/06/2018,México,1,0,Escocia,L
03/06/2018,Arabia Saudita,0,3,Perú,V
03/06/2018,Brasil,2,0,Croacia,L
08/06/2018,Alemania,2,1,Arabia Saudita,L
08/06/2018,Polonia,2,2,Chile,E
09/06/2018,Gales,4,1,Irlanda,L
09/06/2018,Dinamarca,2,0,México,L
10/06/2018,Austria,0,3,Brasil,V
12/06/2018,Lituania,4,0,Polonia,L
14/06/2018,Rusia,5,0,Arabia Saudita,L
16/06/2018,Argentina,1,1,Islandia,E
17/06/2018,Alemania,0,1,México,V
17/06/2018,Brasil,1,1,Suiza,E
19/06/2018,Polonia,1,2,Senegal,V
20/06/2018,Uruguay,1,0,Arabia Saudita,L
21/06/2018,Argentina,0,3,Croacia,V
22/06/2018,Brasil,2,0,Costa Rica,L
23/06/2018,Corea del Sur,1,2,México,V
24/06/2018,Polonia,0,3,Colombia,V
25/06/2018,Arabia Saudita,2,1,Egipto,L
26/06/2018,Nigeria,1,2,Argentina,V
27/06/2018,México,0,3,Suecia,V
27/06/2018,Serbia,0,2,Brasil,V
28/06/2018,Japón,0,1,Polonia,V
30/06/2018,Francia,4,3,Argentina,L
02/07/2018,Brasil,0,2,México,V
02/07/2018,Brasil,2,0,México,L
06/07/2018,Brasil,1,2,Bélgica,V
09/08/2018,Inglaterra,1,2,España,V
09/08/2018,Suiza,6,0,Islandia,L
05/09/2018,Dinamarca,3,0,Slovakia,L
06/09/2018,Países Bajos,2,1,Perú,L
06/09/2018,Alemania,0,0,Francia,E
06/09/2018,Barbados,1,4,Canadá,V
07/09/2018,Ecuador,2,0,Jamaica,L
07/09/2018,Qatar,1,0,RP China,L
07/09/2018,Argentina,3,0,Guatemala,L
07/09/2018,México,1,4,Uruguay,V
07/09/2018,Italia,1,1,Polonia,E
07/09/2018,Corea del Sur,2,0,Costa Rica,L
07/09/2018,Alemania,0,0,Francia,E
07/09/2018,Japón,3,2,Turkmenistan,L
07/09/2018,Marruecos,3,0,Malaui,L
07/09/2018,Croacia,1,0,Rusia,L
07/09/2018,Estados Unidos,0,2,Brasil,V
07/09/2018,Lituania,0,1,Serbia,V
07/09/2018,Corea del Sur,2,0,Costa Rica,L
07/09/2018,México,1,4,Uruguay,V
07/09/2018,Portugal,1,1,Croacia,E
08/09/2018,Inglaterra,1,2,España,V
08/09/2018,Comoros,1,1,Camerún,E
09/09/2018,Madagascar,2,2,Senegal,E
09/09/2018,Francia,2,1,Países Bajos,L
09/09/2018,Dinamarca,2,0,Gales,L
09/09/2018,Francia,2,1,Países Bajos,L
09/09/2018,Dinamarca,2,0,Gales,L
09/09/2018,Marruecos,2,1,Sudáfrica,L
09/09/2018,Islandia,1,0,Canadá,L
10/09/2018,Japón,3,0,Costa Rica,L
10/09/2018,Alemania,2,1, Perú,L
10/09/2018,Oman,0,1,Japón,V
10/09/2018,Serbia,2,2,Rumanía,E
11/09/2018,Ecuador,2,0,Guatemala,L
11/09/2018,Qatar,3,0,Palestina,L
11/09/2018,Colombia,0,0,Argentina,E
11/09/2018,Estados Unidos,1,0,México,L
11/09/2018,Polonia,1,1,Irlanda,E
11/09/2018,España,6,0,Croacia,L
11/09/2018,Marruecos,1,0,Comoras,L
11/09/2018,Croacia,1,1,Eslovenia,E
11/09/2018,Brasil,5,0,El Salvador,L
11/09/2018,Corea del Sur,0,0,Chile,E
11/10/2018,Iraq,0,4,Argentina,V
11/10/2018,México,3,2,Costa Rica,L
11/10/2018,Polonia,2,3,Portugal,V
11/10/2018,Francia,2,2,Islandia,E
11/10/2018,Gales,1,4,España,V
11/10/2018,México,3,2,Costa Rica,L
11/10/2018,Países Bajos,3,0,Alemania,L
11/10/2018,Japón,2,1,Uzbekistan,L
11/10/2018,Montenegro,0,2,Serbia,V
12/10/2018,Qatar,4,3,Ecuador,L
12/10/2018,Qatar,4,3,Ecuador,L
12/10/2018,Arabia Saudita,0,2,Brasil,V
12/10/2018,Comoras,2,2,Marruecos,E
12/10/2018,Croacia,2,1,Bulgaria,L
12/10/2018,Camerún,1,0,Malawi,L
12/10/2018,Arabia Saudita,0,2,Brasil,V
12/10/2018,Corea del Sur,2,1,Uruguay,L
12/10/2018,Corea del Sur,2,1,Uruguay,L
12/10/2018,Portugal,1,0, Italia,L
13/10/2018,Senegal,3,0,Sudán,L
13/10/2018,Países Bajos,3,0,Alemania,L
13/10/2018,Rep. of Ireland,0,0,Dinamarca,E
13/10/2018,Liberia,0,2,Marruecos,V
13/10/2018,Canadá,5,1,Bermudas,L
14/10/2018,Polonia,0,1,Italia,V
14/10/2018,Rumanía,0,0,Serbia,E
15/10/2018,España,2,3,Inglaterra,V
15/10/2018,Arabia Saudita,1,1,Iraq,E
15/10/2018,Kuwait,0,4,Australia,V
15/10/2018,España,2,3,Inglaterra,V
15/10/2018,Islandia,1,2,Suiza,V
16/10/2018,Omán,0,0,Ecuador,E
16/10/2018,Sudán,0,1,Senegal,V
16/10/2018,Uzbekistán,2,0,Qatar,L
16/10/2018,Bélgica,1,1,Países Bajos,E
16/10/2018,Irlanda,0,1,Gales,V
16/10/2018,Argentina,0,1,Brasil,V
16/10/2018,México,0,1,Chile,V
16/10/2018,Francia,2,1,Alemania,L
16/10/2018,Dinamarca,2,0,Austria,L
16/10/2018,Colombia,3,1,Costa Rica,L
16/10/2018,Francia,2,1,Alemania,L
16/10/2018,Japón,1,0,Arabia Saudita,L
16/10/2018,Marruecos,2,0,Camerún,L
16/10/2018,Marruecos,2,0,Chile,L
16/10/2018,Croacia,0,3,Austria,V
16/10/2018,Islas Caimán,0,11,Canadá,V
16/10/2018,Malawi,0,0,Camerún,E
16/10/2018,Argentina,0,1,Brasil,V
16/10/2018,Corea del Sur,2,2,Panamá,E
16/10/2018,Japón,4,3,Uruguay,L
16/10/2018,Polonia,2,3,Portugal,V
09/11/2018,Inglaterra,1,0,Suiza,L
09/11/2018,Inglaterra,1,0,Suiza,L
14/11/2018,Suiza,0,1,Qatar,V
14/11/2018,Croacia,1,1,Francia,E
14/11/2018,Suiza,0,1,Qatar,V
15/11/2018,Perú,0,2,Ecuador,V
15/11/2018,Inglaterra,3,0,Estados Unidos,L
15/11/2018,Polonia,0,1,República Checa,V
15/11/2018,Croacia,3,2,España,L
15/11/2018, Chile,2,3,Costa Rica,V
15/11/2018,Alemania,3,0, Rusia,L
15/11/2018,Vietnam,0,1,Japón,V
15/11/2018,Malaui,0,0,Marruecos,E
16/11/2018,Países Bajos,2,0,Francia,L
16/11/2018,Gales,1,2,Dinamarca,V
16/11/2018,Argentina,2,0,México,L
16/11/2018,Arabia Saudita,1,0,Yemen,L
16/11/2018,Argentina,2,0,México,L
16/11/2018,Países Bajos,2,0,Francia,L
16/11/2018,Gales,1,2,Dinamarca,V
16/11/2018,Aruba,0,7,Canadá,V
16/11/2018,Marruecos,2,0,Camerún,L
16/11/2018,Brasil,1,0,Uruguay,L
16/11/2018,Brasil,1,0,Uruguay,L
16/11/2018, Escocia,1,3,Portugal,V
17/11/2018,Guinea Ecuatorial,0,1,Senegal,V
17/11/2018,Australia,1,1,Corea del Sur,E
17/11/2018,Paraguay,0,0,Marruecos,E
17/11/2018,Serbia,2,1,Montenegro,L
17/11/2018,Australia,1,1,Corea del Sur,E
18/11/2018,Inglaterra,2,1,Croacia,L
18/11/2018,España,1,0,Bosnia y Herzegovina,L
18/11/2018,Suiza,5,2,Bélgica,L
19/11/2018,Qatar,2,2,Islandia,E
19/11/2018,Alemania,2,2,Países Bajos,E
19/11/2018,Dinamarca,0,0,Rep. of Ireland,E
19/11/2018, Perú,2,3,Costa Rica,V
19/11/2018,Alemania,2,2,Países Bajos,E
19/11/2018,Iran,0,3,Japón,V
19/11/2018,Dinamarca,0,1,Croacia,V
19/11/2018,Canadá,4,0,Surinam,L
20/11/2018,Panamá,1,2,Ecuador,V
20/11/2018,Argentina,2,0,México,L
20/11/2018,Jordania,1,1,Arabia Saudita,E
20/11/2018,Argentina,2,0,México,L
20/11/2018,Portugal,1,1,Polonia,E
20/11/2018,Australia,3,0,Líbano,L
20/11/2018,Francia,1,0,Uruguay,L
20/11/2018,Túnez,0,1,Marruecos,V
20/11/2018,Marruecos,0,1,Argentina,V
20/11/2018,Brasil,1,0,Camerún,L
20/11/2018,Brasil,1,0,Camerún,L
20/11/2018,Serbia,4,1,Lituania,L
20/11/2018,Uzbekistán,0,4,Corea del Sur,V
20/11/2018,Francia,1,0,Uruguay,L
20/11/2018, Italia,0,0,Portugal,E
10/12/2018,Croacia,0,0,Inglaterra,E
10/12/2018,Bélgica,2,1,Suiza,L
23/12/2018,Qatar,2,0,Jordania,L
23/12/2018,Francia,0,1,Croacia,V
25/12/2018,Qatar,1,0,Kirguizistán,L
25/12/2018,Croacia,2,1,Dinamarca,L
27/12/2018,Qatar,0,1,Argelia,V
27/12/2018,Austria,1,3,Croacia,V
30/12/2018,Omán,0,5,Australia,V
31/12/2018,Qatar,1,2,Irán,V
31/12/2018,Escocia,0,4,Bélgica,V
31/12/2018,Corea del Sur,0,0,Arabia Saudita,E
06/01/2019,Jordania,1,0,Australia,L
08/01/2019,Arabia Saudita,4,0,Corea del Norte,L
09/01/2019,Qatar,2,0,Líbano,L
09/01/2019,Islandia,0,3,Bélgica,V
11/01/2019,Palestina,0,3,Australia,V
12/01/2019,Líbano,0,2,Arabia Saudita,V
13/01/2019,RDP de Corea,0,6,Qatar,V
13/01/2019,Bélgica,2,1,Suiza,L
15/01/2019,Siria,2,3,Australia,V
16/01/2019,Irán,0,0,Irak,E
16/01/2019,Corea del Sur,2,0,China,L
17/01/2019,Arabia Saudita,0,2,Qatar,V
17/01/2019,Arabia Saudita,0,2,Qatar,V
17/01/2019,Bélgica,1,1,Países Bajos,E
20/01/2019,Irán,2,0,Omán,L
21/01/2019,Japón,1,0,Arabia Saudita,L
21/01/2019,Australia,0,0,Uzbekiztán,E
22/01/2019,Qatar,1,0,Irak,L
22/01/2019,Bélgica,2,0,Islandia,L
22/01/2019,Corea del Sur,2,1,Baréin,L
24/01/2019,China,0,3,Irán,V
25/01/2019,Corea del Sur,0,1,Qatar,V
25/01/2019,Suiza,5,2,Bélgica,L
25/01/2019,Corea del Sur,0,1,Qatar,V
26/01/2019,Emiratos Árabes Unidos,1,0,Australia,L
27/01/2019,Estados Unidos,3,0,Panamá,L
28/01/2019,Irán,0,3,Japón,V
29/01/2019,Qatar,4,0,Emiratos Árabes Unidos,L
29/01/2019,Bélgica,3,1,Rusia,L
01/02/2019,Japón,1,3,Qatar,V
01/02/2019,Chipre,0,2,Bélgica,V
02/02/2019,Estados Unidos,2,0,Costa Rica,L
02/02/2019,Estados Unidos,2,0,Costa Rica,L
02/02/2019,Alemania,1,1,Serbia,E
02/02/2019,Japón,1,3,Qatar,V
07/03/2019,Jamaica,1,3,Estados Unidos,V
20/03/2019,Gales,1,0,Trinidad y Tobago,L
20/03/2019,Alemania,1,1,Serbia,E
21/03/2019,Estados Unidos,1,0,Ecuador,L
21/03/2019,Países Bajos,4,0,Bielorrusia,L
21/03/2019,Estados Unidos,1,0,Ecuador,L
21/03/2019,EAU,2,1,Arabia Saudita,L
21/03/2019,Austria,0,1,Polonia,V
21/03/2019,Kosovo,2,2,Dinamarca,E
21/03/2019,Marruecos,0,1,Gambia,V
21/03/2019,Haití,0,1,Canadá,V
22/03/2019,Inglaterra,5,0,República Checa,L
22/03/2019,Argentina,1,3,Venezuela,V
22/03/2019,México,3,1,Chile,L
22/03/2019,Moldova,1,4,Francia,V
22/03/2019,Túnez,4,0,Swaziland,L
22/03/2019, Guatemala,1,0,Costa Rica,L
22/03/2019,Países Bajos,2,3,Alemania,V
22/03/2019,Japón,0,1,Colombia,V
22/03/2019,Corea del Sur,1,0,Bolivia,L
22/03/2019,Uruguay,3,0,Uzbekistán,L
22/03/2019,Portugal,1,1,Polonia,E
23/03/2019,Senegal,2,0,Madagascar,L
23/03/2019,España,2,1, Noruega,L
23/03/2019,Portugal,1,1,Croacia,E
23/03/2019,Camerún,3,0,Comoros,L
23/03/2019,Brasil,1,1,Panamá,E
23/03/2019,Georgia,0,2,Suiza,V
24/03/2019,Países Bajos,2,3,Alemania,V
24/03/2019,Gales,1,0,Eslovaquia,L
24/03/2019,Polonia,2,0,Letonia,L
24/03/2019,Canadá,3,0,Haití,L
25/03/2019,Montenegro,1,5,Inglaterra,V
25/03/2019,Arabia Saudita,3,2,Guinea Ec.,L
25/03/2019,Francia,4,0,Islandia,L
25/03/2019,Costa Rica,1,0, Jamaica,L
25/03/2019, Bielorrusia,0,2,Alemania,V
25/03/2019,Japón,1,0,Bolivia,L
25/03/2019,Portugal,1,1,Serbia,E
25/03/2019,Tailandia,0,4,Uruguay,V
25/03/2019,Portugal,0,0, Ucrania,E
26/03/2019,Honduras,0,0,Ecuador,E
26/03/2019,Senegal,2,1,Malí,L
26/03/2019,Estados Unidos,1,1,Chile,E
26/03/2019,Marruecos,0,1,Argentina,V
26/03/2019,México,4,2,Paraguay,L
26/03/2019,Suiza,3,3,Dinamarca,E
26/03/2019,Algeria,1,0,Túnez,L
26/03/2019, Malta,0,2,España,V
26/03/2019,Marruecos,2,3,Zambia,V
26/03/2019,España,6,0,Croacia,L
26/03/2019,República Checa,1,3,Brasil,V
26/03/2019,Suiza,3,3,Dinamarca,E
26/03/2019,Corea del Sur,2,1,Colombia,L
06/05/2019,Estados Unidos,0,1,Jamaica,V
06/05/2019,Portugal,3,1,Suiza,L
09/05/2019,Irlanda,1,1,Suiza,E
09/05/2019,Corea del Sur,2,2,Georgia,E
09/05/2019, República Checa,0,4,Portugal,V
01/06/2019,Venezuela,1,1,Ecuador,E
01/06/2019,Marruecos,1,0,Namibia,L
02/06/2019,Francia,2,0,Bolivia,L
05/06/2019,Brasil,2,0,Qatar,L
05/06/2019,México,3,1,Venezuela,L
05/06/2019, Perú,1,0,Costa Rica,L
05/06/2019,Alemania,8,0, Estonia,L
05/06/2019,Japón,0,0,Trinidad and Tobago,E
05/06/2019,Bélgica,3,0,Kazajistán,L
05/06/2019,Brasil,2,0,Qatar,L
06/06/2019,Países Bajos,3,1,Inglaterra,L
06/06/2019,Países Bajos,3,1,Inglaterra,L
06/06/2019,Irán,5,0,Siria,L
06/06/2019,Canadá,4,1,Martinica,L
07/06/2019,Argentina,5,1,Nicaragua,L
07/06/2019,Macedonia,0,1,Polonia,V
07/06/2019,Corea del Sur,1,0,Australia,L
07/06/2019,Dinamarca,1,1,Rep. of Ireland,E
07/06/2019,Túnez,2,0,Iraq,L
07/06/2019, Islas Feroe,1,4,España,V
07/06/2019,Ucrania,5,0,Serbia,L
07/06/2019,Uruguay,3,0,Panamá,L
07/06/2019,Portugal,1,1,Serbia,E
08/06/2019,Turquía,2,0,Francia,L
09/06/2019,México,3,2,Ecuador,L
09/06/2019,Portugal,1,0,Países Bajos,L
09/06/2019,Estados Unidos,0,3,México,V
09/06/2019,Gales,2,1,Azerbaiyán,L
09/06/2019,México,3,2,Ecuador,L
09/06/2019,Marruecos,1,0,Costa de Marfil,L
09/06/2019,Haití,1,4,Canadá,V
09/06/2019,Camerún,2,1,Zambia,L
09/06/2019,Brasil,7,0,Honduras,L
10/06/2019,Polonia,4,0,Israel,L
10/06/2019,Dinamarca,5,1,Georgia,L
10/06/2019,España,3,0, Suecia,L
10/06/2019,Serbia,4,1,Lituania,L
11/06/2019,Andorra,0,4,Francia,V
11/06/2019,Croacia,1,2,Túnez,V
14/06/2019,Mali,1,1,Camerún,E
14/06/2019,Brasil,3,0,Bolivia,L
15/06/2019,Argentina,0,2,Colombia,V
15/06/2019,México,7,0,Cuba,L
16/06/2019,Uruguay,4,0,Ecuador,L
16/06/2019,Senegal,1,0,Nigeria,L
16/06/2019,Paraguay,2,2,Qatar,E
16/06/2019,Costa Rica,4,0, Nicaragua,L
16/06/2019,Alemania,2,4,Países Bajos,V
16/06/2019,Japón,2,0,El Salvador,L
16/06/2019,Sudáfrica,0,1,Marruecos,V
16/06/2019,Croacia,0,0,Inglaterra,E
16/06/2019,Bélgica,3,0,Escocia,L
16/06/2019,Uruguay,4,0,Ecuador,L
16/06/2019,Portugal,3,1,Suiza,L
17/06/2019,Túnez,2,1,Burundi,L
18/06/2019,Estados Unidos,4,0,Guyana,L
18/06/2019,Brasil,0,0,Venezuela,E
19/06/2019,Colombia,1,0,Qatar,L
19/06/2019,Argentina,1,1,Paraguay,E
19/06/2019,México,3,1,Canadá,L
19/06/2019,San Marino,0,4,Bélgica,V
20/06/2019,Costa Rica,2,1, Bermudas,L
20/06/2019, Irlanda del Norte,0,2,Alemania,V
20/06/2019,Japón,0,4,Chile,V
20/06/2019,Uruguay,2,2,Japón,E
20/06/2019,Portugal,1,0,Países Bajos,L
21/06/2019,Ecuador,1,2,Chile,V
21/06/2019,Marruecos,1,1,Benín,E
22/06/2019,Estados Unidos,6,0,Trinidad y Tobago,L
22/06/2019,Perú,0,5,Brasil,V
23/06/2019,Senegal,2,0,Tanzania,L
23/06/2019,Qatar,0,2,Argentina,V
23/06/2019,Qatar,0,2,Argentina,V
23/06/2019,Martinique,2,3,México,V
23/06/2019,Croacia,2,1,Jordania,L
23/06/2019,Escocia,0,4,Bélgica,V
24/06/2019,Ecuador,1,1,Japón,E
24/06/2019,Túnez,1,1,Angola,E
24/06/2019, Haití,2,1,Costa Rica,L
24/06/2019,Alemania,2,2,Argentina,E
24/06/2019,Uruguay,2,2,Japón,E
24/06/2019,Marruecos,1,1,Burkina Faso,E
24/06/2019,Chile,0,1,Uruguay,V
24/06/2019,Serbia,2,4,Portugal,V
25/06/2019,Camerún,2,0,Guinea-Bissau,L
26/06/2019,Panamá,0,1,Estados Unidos,V
27/06/2019,Senegal,0,1,Argelia,V
27/06/2019,Croacia,3,2,España,L
27/06/2019,Brasil,0,0,Paraguay,E
28/06/2019,Venezuela,0,2,Argentina,V
28/06/2019,Túnez,1,1,Mali,E
29/06/2019,México,1,),Costa Rica,V
29/06/2019,México,1,1,Costa Rica,E
29/06/2019, Estonia,0,3,Alemania,V
29/06/2019,Ecuador,1,1,Japón,E
29/06/2019,Camerún,0,0,Ghana,E
29/06/2019,Uruguay,0,0,Perú,E
29/06/2019, Lituania,1,5,Portugal,V
30/06/2019,Estados Unidos,1,0,Curazao,L
01/07/2019,Kenia,0,3,Senegal,V
01/07/2019,Irán,5,0,Yemen,L
01/07/2019,Inglaterra,2,1,Croacia,L
01/07/2019,Corea del Sur,1,0,Filipinas,L
02/07/2019,Brasil,2,0,Argentina,L
02/07/2019,Haití,0,1,México,V
02/07/2019,Mauritania,0,0,Túnez,E
02/07/2019,Benin,0,0,Camerún,E
02/07/2019,Brasil,2,0,Argentina,L
05/07/2019,Uganda,0,1,Senegal,V
05/07/2019,Croacia,2,1,Azerbaiyán,L
06/07/2019,Argentina,2,1,Chile,L
06/07/2019,Nigeria,3,2,Camerún,L
06/07/2019,Corea del Sur,1,0,Australia,L
07/07/2019,México,1,0,Estados Unidos,L
07/07/2019,México,1,0,Estados Unidos,L
07/07/2019,Brasil,3,1,Perú,L
08/07/2019,Ghana,1,1,Túnez,E
09/07/2019,Inglaterra,4,0,Bulgaria,L
10/07/2019,Senegal,1,0,Benín,L
10/07/2019,Hungría,2,1,Croacia,L
11/07/2019,Madagascar,0,3,Túnez,V
14/07/2019,Senegal,1,0,Túnez,L
14/07/2019,Senegal,1,0,Túnez,L
14/07/2019,Croacia,2,1,Gales,L
17/07/2019,Túnez,0,1,Nigeria,V
19/07/2019,Senegal,0,1,Argelia,V
19/07/2019,Croacia,1,2,Túnez,V
28/07/2019,Liberia,1,0,Senegal,L
28/07/2019,Eslovaquia,0,4,Croacia,V
03/08/2019,Senegal,3,0,Liberia,L
03/08/2019,Azerbaiyán,1,1,Croacia,E
06/08/2019,Croacia,2,1,Gales,L
09/08/2019,Suiza,4,0,Gibraltar,L
05/09/2019,Perú,0,1,Ecuador,V
05/09/2019,Qatar,6,0,Afganistán,L
05/09/2019,Chile,0,0,Argentina,E
05/09/2019,Arabia Saudita,1,1,Mali,E
05/09/2019,Gibraltar,0,6,Dinamarca,V
05/09/2019, Rumania,1,2,España,V
05/09/2019,Marruecos,1,0,Níger,L
05/09/2019,Bélgica,9,0,San Marino,L
06/09/2019,Alemania,2,4,Países Bajos,V
06/09/2019,Suiza,0,0,Inglaterra,E
06/09/2019,Estados Unidos,0,3,Venezuela,V
06/09/2019,Estados Unidos,0,3,México,V
06/09/2019,Eslovenia,2,0,Polonia,L
06/09/2019,Túnez,1,0,Mauritania,L
06/09/2019,Costa Rica,1,2,Uruguay,V
06/09/2019,Alemania,4,0, Bielorrusia,L
06/09/2019,Japón,2,0,Paraguay,L
06/09/2019,Estados Unidos,1,0,Canadá,L
06/09/2019,Brasil,2,2,Colombia,E
06/09/2019,Suiza,0,0,Inglaterra,E
06/09/2019,Costa Rica,1,2,Uruguay,V
06/09/2019,Portugal,3,0, Luxemburgo,L
06/09/2019,Ghana,1,0,Kenia,L
07/09/2019,Francia,4,1,Albania,L
07/09/2019,Serbia,2,4,Portugal,V
08/09/2019,Georgia,0,0,Dinamarca,E
08/09/2019,España,4,0, Islas Feroe,L
09/09/2019,Estonia,0,4,Países Bajos,V
09/09/2019,Polonia,0,0,Austria,E
09/09/2019,Costa Rica,0,2,Canadá,V
10/09/2019,Ecuador,3,0,Bolivia,L
10/09/2019,Qatar,0,0,India,E
10/09/2019,Argentina,4,0,México,L
10/09/2019,Yemen,2,2,Arabia Saudita,E
10/09/2019,Argentina,4,0,México,L
10/09/2019,Kuwait,0,3,Australia,V
10/09/2019,Francia,3,0,Andorra,L
10/09/2019,Túnez,1,2,Ivory Coast,V
10/09/2019,Argelia,0,0,Marruecos,E
10/09/2019,Kazajistán,0,2,Bélgica,V
10/09/2019,Brasil,0,1,Perú,V
10/09/2019,Luxemburgo,1,3,Serbia,V
10/09/2019,Estados Unidos,1,1,Uruguay,E
10/09/2019, Ucrania,2,1,Portugal,L
10/09/2019,Ghana,0,0,Sudáfrica,E
21/09/2019,Senegal,1,0,Guinea,L
21/09/2019,Túnez,1,0,Libya,L
21/09/2019,Croacia,3,0,Hungría,L
02/10/2019,México,2,0,Trinidad/Tobago,L
09/10/2019,Inglaterra,5,3,Kosovo,L
09/10/2019,Hong Kong,0,2,Irán,V
09/10/2019,Estados Unidos,1,1,Uruguay,E
09/10/2019,Alemania,2,2,Argentina,E
09/10/2019,Turkmenistán,0,2,Corea del Sur,V
10/10/2019,Brasil,1,1,Senegal,E
10/10/2019,Bangladesh,0,2,Qatar,V
10/10/2019,Países Bajos,3,1,Irlanda del Norte,L
10/10/2019,Irán,14,0,Camboya,L
10/10/2019,Eslovaquia,1,1,Gales,E
10/10/2019,Arabia Saudita,3,0,Singapur,L
10/10/2019,Letonia,0,3,Polonia,V
10/10/2019,Australia,5,0,Nepal,L
10/10/2019, Haití,1,1,Costa Rica,E
10/10/2019,Alemania,6,1, Irlanda del Norte,L
10/10/2019,Myan,0,2,Japón,V
10/10/2019,Gales,1,1,Croacia,E
10/10/2019,Rusia,1,4,Bélgica,V
10/10/2019,México,2,1,Canadá,L
10/10/2019,Brasil,1,1,Senegal,E
10/10/2019,Serbia,1,0,Paraguay,L
10/10/2019,Corea del Sur,8,0,Sri Lanka,L
11/10/2019,Bermudas,1,5,México,V
11/10/2019,Iceland,0,1,Francia,V
11/10/2019,Uruguay,1,0,Perú,L
11/10/2019,Portugal,6,0, Lituania,L
11/10/2019,Ghana,2,2,Benín,E
12/10/2019,Dinamarca,1,0,Suiza,L
12/10/2019,Túnez,0,0,Camerún,E
12/10/2019, Noruega,1,1,España,E
12/10/2019,Túnez,0,0,Camerún,E
13/10/2019,Ecuador,1,6,Argentina,V
13/10/2019,Bielorrusia,1,2,Países Bajos,V
13/10/2019,Gales,1,1,Croacia,E
13/10/2019,Ecuador,1,6,Argentina,V
13/10/2019,Polonia,2,0,Macedonia,L
13/10/2019,Costa Rica,1,1, Curazao,E
13/10/2019,Alemania,1,1,España,E
13/10/2019,Japón,6,0,mon,L
13/10/2019,Marruecos,1,1,Libia,E
13/10/2019,Canadá,1,1,Honduras,E
13/10/2019,Brasil,1,1,Nigeria,E
14/10/2019,Bulgaria,0,6,Inglaterra,V
14/10/2019,Francia,1,1,Turkey,E
14/10/2019,Lituania,1,2,Serbia,V
15/10/2019,Qatar,2,1,Omán,L
15/10/2019,Baréin,1,0,Irán,L
