FECHA,LOCAL,Goles_Local,Goles_Visitante,VISITANTE,RTC
02/06/2018,México,1,0, Escocia,L
02/06/2018,Suecia,0,0,Dinamarca,E
03/06/2018,Arabia Saudita,0,3,Perú,V
03/06/2018,Arabia Saudita,0,3,Perú,V
03/06/2018,Brasil,2,0,Croacia,L
03/06/2018,Croacia,0,2,Brasil,V
03/06/2018,Costa Rica,3,0, Irlanda del Norte,L
03/06/2018,España,1,1,Suiza,E
04/06/2018,Serbia,0,1,Chile,V
05/06/2018,Rusia,1,1,Turquía,E
06/06/2018,Bélgica,3,0,Egipto,L
06/06/2018,Nigeria,0,1,República Checa,V
07/06/2018,Uruguay,3,0,Uzbekistán,L
07/06/2018,Islandia,2,2,Ghana,E
07/06/2018,Inglaterra,2,0,Costa Rica,L
07/06/2018,Corea del Sur,0,0,Bolivia,E
08/06/2018,Alemania,2,1,Arabia Saudita,L
08/06/2018,Suiza,2,0,Japón,L
08/06/2018,Alemania,2,1,Arabia Saudita,L
08/06/2018,Polonia,2,2,Chile,E
08/06/2018,Suiza,2,0,Japón,L
09/06/2018,Francia,1,1,Estados Unidos,E
09/06/2018,Dinamarca,2,0,México,L
09/06/2018,Hungría,1,2,Australia,V
09/06/2018,Suecia,0,0,Perú,E
09/06/2018,Serbia,5,1,Bolivia,L
09/06/2018,Dinamarca,2,0,México,L
09/06/2018,Suecia,0,0,Perú,E
10/06/2018,Austria,0,3,Brasil,V
11/06/2018,Bélgica,4,1,Costa Rica,L
11/06/2018,Senegal,2,0,Corea del Sur,L
12/06/2018,Polonia,4,0,Lituania,L
12/06/2018,Japón,4,2,Paraguay,L
